"0000000003";1;1;"Included ";"Accommodation, breakfast, dinners, lunches, luggage transfers, transfers on the trip, quality touring bike (road bike optional), guide and insurance. "
"0000000074";4;1;"El precio incluye:";"- Alojamiento en media pensión en hoteles 2 estrellas o alojamientos rurales con encanto.
- Traslado equipaje.
- Asistencia.
- Mapas y libro de ruta.
"
"0000000074";5;1;"No incluido:";"- Traslados a y desde los puntos de salida y final de la ruta.
- Bebidas y comidas.
- Entradas a monumentos.
"
"0000000074";6;1;"Opciones:";"- Bicicleta 130: €
- Bicicleta eléctrica: 250 € (depósito de 500 € a pagar en destino)
- Seguro viaje: 15 €

"
"0000000075";0;1;"PRECIO:";"Hotel 2 estrellas en Chitenay
http://www.auberge-du-centre.com/
525 € en habitación doble"
"0000000075";1;1;"PRECIO:";"Hotel 3 estrellas en Cheverny
Hotel Chateau de Breuil 
http://www.chateau-du-breuil.fr/
870 € en habitación doble."
"0000000075";2;1;"EL PRECIO INCLUYE:";"- Alojamiento 4 noches en habitación doble. Hoteles 2-3 estrellas.
- Media pensión: 4 Cenas de 3 platos y desayunos buffet.
- Asistencia.
- Mapas y libro de ruta."
"0000000075";3;1;"NO INCLUIDO:";"- Comidas y bebidas."
"0000000075";4;1;"OPCIONES:";"- Bicicleta: 60 euros.
- Seguro asistencia viaje 15€
- Paseo en globo (mínimo 2 personas): 376 €."
"0000000076";0;1;"PRECIO:";"690 € por persona en doble
195 € suplemento Individual"
"0000000076";1;1;"EL PRECIO INCLUYE: ";"- Alojamiento en hoteles 2-3 estrellas con desayuno.
- Traslado equipaje.
- Mapas y libro de ruta
- Tasas al turismo en Florencia."
"0000000076";2;1;"NO INCLUIDO: ";"- Transporte a los puntos de salida.
- Vuelos a Italia. 
http://www.traveltool.es/agencias/entradaIdentificada.aspx?codigoAgencia=767
- Tren Pontedera-Pisa
- Bebidas.
- Entradas a monumentos.
- Cenas y comidas."
"0000000076";3;1;"OPCIONES:";"- Bicicleta 70 €
- Media pensión 4 dias 115 €
- Seguro asistencia viaje 15 €
- Parking en Florencia 
(80 €/semana) 

 
 
 
 
"
"0000000077";0;1;"PRECIO:";"644 €
Suplemento domingo: 20 €
Suplemento individual: 120 €"
"0000000077";1;1;"EL PRECIO INCLUYE:";"- Alojamiento 6 noches en media pensión en hoteles 2 estrellas y casas rurales.
- 5 Cenas.
- Mapa y libro de ruta en francés o inglés."
"0000000077";2;1;"NO INCLUIDO: ";"- Transporte a los puntos de salida.
- Comidas y 1 cena en Apt.
- Bebidas en la cena.
- Entradas a monumentos."
"0000000077";3;1;"OPCIONES:";"- Transporte de equipajes 150€/persona.
- Pareja de alforjas (25 L): 15 € 
- Bicicleta 100 € 
- Noches extra en Cavaillon o Avignon. 
- Seguro asistencia viaje 15 €"
"0000000078";1;1;"Precio por persona en habitación doble";"Del 20 de abril al 22 de junio y del 31 de agosto al 21 de septiembre: 525 € / persona (adulto)
Del 29 de junio al 24 de agosto, 550 € / persona (adulto)"
"0000000078";2;1;"Descuentos infantiles (niños de hasta 12 años, compartiendo habitación con dos adultos).";"Título: 
Opción:
Hasta 2.99 años: 100 € (precio del viaje)
De 3 a 6.99 años: 50 %
De 7 a 12.99 años: 30 %"
"0000000078";3;1;"Suplemento individual";"200 €"
"0000000078";4;1;"El precio incluye:";"- Estancia en régimen de Media Pensión (desayunos y cenas).
- Transporte de equipaje (1 bulto por persona de hasta 20 kg).
- Asistencia telefónica (en inglés).
- Mapas y libro de ruta (en inglés).
- Regalo de bienvenida para los niños de hasta 12 años.
"
"0000000078";5;1;"No incluido:";"- Traslados a y desde los puntos de salida y final de la ruta.
- Bebidas durante las cenas.
¡Puedes reservar vuelos a través de nuestro buscador!
http://www.traveltool.es/agencias/entradaIdentificada.aspx?codigoAgencia=767"
"0000000078";6;1;"Opciones:";"- Bicicleta híbrida (7 o 21 marchas): 55 €
- Bicis infantiles, remolques / silla: 55 € / 25 €
- Noches extra en Bruselas y Brujas (Alojamiento y desayuno): 55 € / persona y noche.
- Seguro personal de viaje: 15 €
- Seguro bici híbrida : 20 €"
"0000000086";0;1;"PRECIO:";"CAT. COMFORT:
860 € en barco Comfort 
815 € por persona en triple 
"
"0000000086";1;1;"EL PRECIO INCLUYE: 
";"- Alojamiento en camarote doble.
- Pensión completa.
- Bicicleta 7/21 velocidades.
- Visita a varias ciudades.
- Guía Español 

"
"0000000086";2;1;"NO INCLUIDO: ";"- Transporte a los puntos de salida.
- Vuelos y noches extra. 
- Bebidas a bordo.

"
"0000000086";3;1;"OPCIONES: ";"- Seguro viaje 15 €.
- Bicicleta eléctrica 130 €
- Estancias en Amsterdam.
- Parking en Amsterdam.
"
"0000000086";4;1;"INTERESANTE: ";"- Una excursión en bicicleta a lo largo del río Amstel. 

- La Haya: posible visita al museo ‘Mauritshuis’.

- Leiden: posible visita al museo ‘De Lakenhal’

- Zaanse Schans: Museo al aire libre con antiguos molinos de viento.

- Paseo en bici a lo largo de la costa del Mar del Norte y sus dunas.

- Hoorn: una pequeña ciudad portuaria del siglo XVII.

- Ámsterdam: posible visita al museo ‘Rembrandthuis’

"
"0000000093";1;1;"PRICE:
";"Low season 725 € 
High season: 20July-25 August and holy week 926 € 

Single Supplement 453€
(high season 484 €)"
"0000000093";2;1;"INCLUDED: ";"- Accommodation in double room with buffet breakfast. 
- Charming 4 star bike hotel.
- Information Pack with Route Guide and maps.
- Special prices for children.

"
"0000000093";3;1;"NOT INCLUDED: ";"- Bicycle hire 
- Holiday extension
- Dinners and lunches.
"
"0000000093";4;1;"OPTIONS:";"- Bike Hire 120 € aluminiun Eddy Merck GARA. 
- Carbon bike 140 €
- Excellent dinner 28 €
- Travel insurance 25 €
- Transfers 1-4 persons:
(Girona train station 85 €)
(Barcelona airport 260 €) 
"
"0000000093";5;1;"HIGHLIGHTS";"- La Costa Brava.

- The atmospheric streets of Girona’s Jewish Quarter.

- Riding through the isolated bays of the Costa Brava.

- Excellent Gastronomy.

- The leisurely journey along the Girona-San Feliù rail trail. 
"
"0000000098";0;1;"PRICE:";"810€
Single supplement: 240€"
"0000000098";1;1;"INCLUDED: ";"Accommodation, breakfast, luggage transfers, van transfer Madrid-Soto, welcome drink and some special gifts."
"0000000098";2;1;"NOT INCLUDED: ";"Lunches and dinners."
"0000000098";3;1;"OPTIONS:";"- Bike rental 95 €
- Road bike 140 €
- Travel insurance 20 €"
"0000000098";4;1;"HIGHLIGHTS";"- The natural park of Guadarrama.

- Buitrago’s surprising Picasso Museum, a collection of artwork shown by the artist’s    late barber, Eugenio Arias. 

- Views out onto the plains of Castile and Madrid on a sunny, clear day.

- The lofty, vast halls of the Monastery of San Lorenzo del Escorial.

- The scenic routes and the best of Castilian cuisine – hearty roasts, good wine and    fresh bread.  
"
"0000000102";1;1;"PRICE: ";"30 June to 13 Sept: 915 €
April-May-June-Oct: 790 €

Single Suppl.: 265 €
"
"0000000102";2;1;"INCLUDED: ";"- Accommodation in double room with continental breakfast.
- Transport to and from arrival / departure points 
- Information Pack with Route Guide and maps
- Luggage transport between hotels
- Partial rider transport on day four.

"
"0000000102";3;1;"NOT INCLUDED: ";"- Lunch & dinner
- Bicycle hire.
- Holiday extension
"
"0000000102";4;1;"OPTIONS:";"- Bike Hire 90 €
 
"
"0000000102";5;1;"HIGHLIGHTS";"- The beautiful villages of Santillana, Comillas, San Vicente and Llanes.

- The unspoilt beaches, a temptation at any corner.

- The friendly people and hospitality in the hotels/restaurants.

- The scenic routes and cuisine.  
"
"0000000106";1;1;"PRECIO Standard Plus: ";"890 € en barco Cat. Standard
- 3ª persona 445 €

"
"0000000106";2;1;"EL PRECIO INCLUYE: ";"- Alojamiento en camarote doble.
- Pensión completa.
- Visita a varias ciudades.
- Mapas.
- Entradas a los parques nacionales.

"
"0000000106";3;1;"NO INCLUIDO: ";"- Transporte a los puntos de salida.
- Vuelos y noches extra.
- Tasas de embarque 20 euros por persona.
"
"0000000106";4;1;"OPCIONES: ";"- Bicicleta 75€ /Eléctrica 145
- Camarote cubierta 70 €/per
- Suplemento indiv.: 300 € 
- Suplemento indiv. en cubierta 400 €
- Seguro viaje 15 €.
- Estancias en Trogir.
"
"0000000106";5;1;"INTERESANTE";"- La península de Primosten

- Centro histórico de Trogir. 

- Pedalear a 25 grados sin calor. Siempre hay una ligera brisa.

- Campos de lavanda a principios del verano.

- Las cataratas del parque nacional de Krka. "
"0000000120";0;1;"PRICE:";"565 € in hotels and country inns 3*
Single suppl.: 125 €
Suppl. High Season: 85 €"
"0000000120";1;1;"INCLUIDED: ";"- Accomodation with buffet breakfast.
- 1 dinner 3 courses.
- Luggage transfer.
- Maps and road book.
- Welcome meeting and assistance."
"0000000120";2;1;"NOT INCLUDED: ";"- Dinners."
"0000000120";3;1;"OPTIONS:";"- Extra nights: Ask for price.
- Arab baths.
- Bike rental: 95 €
- Taxi transfer Granada-Alhama.
- Travel insurance: 20 €"
"0000000120";4;1;"HIGHLIGHTS";"- Moorish Granada and her incredible Alhambra Palace. 

- Alhama de Granada and its Gorge and Roman baths 

- The Iglesia de Encarnación masterpiece in Montefrio 

- Stunning Rural scenes through Lakes, Valleys and Mountains. 

Food:
- Rio Frio trout, Arabic pastries, Goat's cheese, Asparagus, Olives and Cured hams.  
"
"0000000124";0;1;"PRECIO: ";"695 € en habitación doble 
Suplem. Indiv. 140 €"
"0000000124";1;1;"EL PRECIO INCLUYE: ";"- Alojamiento en media pensión en hoteles 3-4 estrellas. Sin bebidas. 
- Traslado equipaje.
- Asistencia en Español.
- Mapas y libro de ruta en inglés.
- Bicicleta paseo.
- Tren o bus Budapest–Viena"
"0000000124";2;1;"NO INCLUIDO: ";"- Ferries.
- Tren Szentendre-Budapest.
- Transporte a los puntos de salida. 
- Vuelos a Budapest y Viena.
"
"0000000124";3;1;"OPCIONES:";"- Seguro viaje 15 €
- Noches extras en Viena o Budapest."
"0000000126";0;1;"PRICE: ";"1380 € in Hotels 4*.
Single supplement: 190 €"
"0000000126";1;1;"What's INCLUDED?:";"- Accomodation with buffet breakfast.
- All transfers.
- Snacks/drinks in the van.
- Maps and guidance.
- 4 lunches.
- Bike Spain jersey [Image]
http://www.bikespain.info/images/d_roadcycling/maillotBST.jpg"
"0000000126";2;1;"NOT INCLUDED:";"dinners"
"0000000126";3;1;"OPTIONS : ";"Travel Insurance: 25 euros.
Flamenco show and dinners"
"0000000126";4;1;"OUR BIKES:  ";"- Road Aluminium: 40 €  
Specialized SECTEUR 
http://www.specialized.com/us/en/bikes/road/secteur/secteursportcompact

- Road Carbon: 90 € 
Specialized ROUBAIX 
http://www.specialized.com/us/en/bikes/road/roubaix/roubaixsportcompact
"
"0000000126";5;1;"SUPPORTED TOUR
MINIMUM GROUP 4 PERSONS 
";""
"0000000126";6;1;"HIGHLIGHTS";"- The heritage listed cities of Segovia and Toledo.

- The sepharad museum and the arab legacy in Toledo.

- The city of Madrid.

- The monastery of Escorial.

- The scenic routes and cuisine.  
"
"0000000127";0;1;"PRICE:";"1860 € in hotels 4*-3* 
210 € single supplement 

2140 € Paradores
290 € single supplement


León- Hostal San Marcos http://www.parador.es/en/tratarFichaParador.do?parador=102
Villafranca Parador http://www.parador.es/en/tratarFichaParador.do?parador=090
Santiago Reis Catolicos http://www.parador.es/en/tratarFichaParador.do?parador=103
 
"
"0000000127";1;1;"What's INCLUDED?:";"Accommodation, breakfast, dinners, lunches, luggage transfers, transfers on the trip, quality touring bike (road bike optional), guide and insurance."
"0000000127";2;1;"NOT INCLUDED: ";""
"0000000127";3;1;"OPTIONS: ";"- Return from Santiago by plane.
"
"0000000127";4;1;"OUR BIKES: ";"- Hybrid bike: INCLUDED  
Specialized SIRRUS  
http://www.specialized.com/us/en/bikes/multi-use/sirrus/sirrus

- Road Aluminium: 40 €  
Specialized SECTEUR 
http://www.specialized.com/us/en/bikes/road/secteur/secteursportcompact

- Road Carbon: 90 € 
Specialized ROUBAIX 
http://www.specialized.com/us/en/bikes/road/roubaix/roubaixsportcompact
"
"0000000127";5;1;"SUPPORTED TOUR


MINIMUM GROUP 4 PERSONS";"MINIMUM GROUP 4 PERSONS "
"0000000127";6;1;"HIGHLIGHTS";"- The friendship along the way with all pilgrims.

- The Cathedral and atmospheric streets of the city of León.

- Riding along gorgeous paths through ancient oak forests.

- Replenishing your energy with local cuisine and wine. 

- The thousand-year-old ritual of congratulating yourself on your achievement in front of the Cathedral.
"
"0000000134";1;1;"Precio por persona en camarote doble:";"Del 6 al 27 de abril (ambos inclusive): 880 €
Resto del año: 980 € 

Suplemento individual: 100 €"
"0000000134";4;1;"El precio incluye:";"- Alojamiento, desayuno , comidas y cena en camarote doble.
- Traslado equipaje.
- Mapas y libro de ruta.
- Café y té a bordo.
- Cata de vino en Chateauneuf-du-Pape. 
"
"0000000134";5;1;"No incluido:";"Opción:
- Traslados a y desde los puntos de salida y final de la ruta.
- Bebidas  a bordo y en los almuerzos
- Entradas a monumentos, museos, etcétera."
"0000000134";6;1;"Opciones:";"- Bicicleta híbrida: 70 €
- E-bike (previa reserva): 155 €
- Seguro personal de viaje: 15 €
"
"0000000140";0;1;"PRICE:";"1380 € superior hotels
190 € single supplement 

1580 € paradores
260 € Indiv 

La Granja - Parador
Avila - Parador 
Toledo - Parador 
Chinchon - Parador  
 
"
"0000000140";1;1;"What's INCLUDED?:";"Accommodation, buffet breakfast, 4 lunches, transfers, quality touring bike, travel insurance and some special gifts.


"
"0000000140";2;1;"NOT INCLUDED:";"Dinners "
"0000000140";3;1;"OUR BIKES: ";"- Hybrid bike: INCLUDED  
Specialized SIRRUS  
http://www.specialized.com/us/en/bikes/multi-use/sirrus/sirrus

- Road Aluminium: 40 €  
Specialized SECTEUR 
http://www.specialized.com/us/en/bikes/road/secteur/secteursportcompact

- Road Carbon: 90 € 
Specialized ROUBAIX 
http://www.specialized.com/us/en/bikes/road/roubaix/roubaixsportcompact
"
"0000000140";4;1;"SUPPORTED TOUR
MINIMUM GROUP 4 PERSONS 
";""
"0000000140";5;1;"HIGHLIGHTS";"- The heritage listed cities of Segovia and Toledo.

- The sepharad museum and the arab legacy in Toledo.

- The city of Madrid.

- The monastery of Escorial.

- The scenic routes and cuisine. "
"0000000152";0;1;"PRICE :";"1780 € in hotels 4*-3* 
Single suppl.: 230 €"
"0000000152";1;1;"What's INCLUDED?:";"- Accomodation with buffet breakfast.
- Transfers during the tour.
- 4 lunches, 3 dinners + 1 dinner featuring tapas.
- Flamenco show in Granada.
- Winery and olive oil tastings. 
- Alhambra tickets.
- Travel insurance.
- Quality touring bicycle."
"0000000152";2;1;"NOT INCLUDED: ";""
"0000000152";3;1;"OPTIONS:";"- Extra nights: Ask for price.
- Arab baths."
"0000000152";4;1;"OUR BIKES: ";"- Hybrid bike: INCLUDED  
Specialized SIRRUS  
http://www.specialized.com/us/en/bikes/multi-use/sirrus/sirrus

- Road Aluminium: 40 €  
Specialized SECTEUR 
http://www.specialized.com/us/en/bikes/road/secteur/secteursportcompact

- Road Carbon: 90 € 
Specialized ROUBAIX 
http://www.specialized.com/us/en/bikes/road/roubaix/roubaixsportcompact
"
"0000000152";5;1;"HIGHLIGHTS";"- The Alhambra Palace – the jewel in the crown of Moorish architecture.

- The sweeping views of Córdoba province from the battlements of the Moorish castles in Luque and Zuhero.

- Andalusian gazpacho: the original power drink!

- Discovering the narrow whitewashed streets of some of the prettiest towns of Córdoba and Granada. 

- Magic nights of flamenco music and sangria drink.
"
"0000000155";0;1;"PRECIO: ";"779 € en camarote doble"
"0000000155";1;1;"EL PRECIO INCLUYE: ";"- 7 noches alojamiento en camarote doble.
- Pensión completa.
- Alquiler de bici
- Mapas y libro de ruta.
- Traslado Tournus – Dijon o Dijon – Tournus. 
- Entrada museos y degustación de vino."
"0000000155";2;1;"NO INCLUIDO:";"- Transporte a los puntos de salida. 
- Bebidas a bordo.
- Vuelos y noches extra.http://www.traveltool.es/agencias/entradaIdentificada.aspx?codigoAgencia=767"
"0000000155";3;1;"OPCIONES:";"- Noches extra en Paris.
- No dto. niños.
- No posible uso indiv.
- Seguro viaje 15 €
- Seguro bicicleta 18 €"
"0000000157";0;1;"PRECIO: ";"Hoteles 2 estrellas: 750 euros en habitación doble.
Suplemento individual: 172 €"
"0000000157";1;1;"EL PRECIO INCLUYE:";"- Alojamiento 4 noches 2** y 3 noches 3*** en habitación doble con baño privado.
- Media pensión : 7 cenas y desayunos buffet.
- Traslado del equipaje de hotel a hotel.
- Asistencia
- Libro de ruta en francés o inglés y mapas."
"0000000157";2;1;"NO INCLUIDO:";"- Bebidas y comidas."
"0000000157";3;1;"OPCIONES:";"- Bicicleta: 80 euros.
- Seguro viaje 15 €.
- Seguro asistencia y cancelación 25 euros. "
"0000000158";0;1;"PRECIO:  ";"925 € 
Suplemento Indiv.: 224 € 
"
"0000000158";1;1;"EL PRECIO INCLUYE: ";"- Alojamiento y pensión completa en hoteles 2-3 estrellas.
- 5 Cenas gourmet.
- 5 comidas pic-nic.
- Traslado equipajes.
- Asistencia. Guía. Vehículo apoyo.
- Mapa.
- Regalos bienvenida.
"
"0000000158";2;1;"NO INCLUIDO: ";"- Transporte a los puntos de salida.
- Bebidas en la cena.
- Entradas a monumentos."
"0000000158";3;1;"OPCIONES:";"- Bicicleta 75 € 
- Seguro viaje 15 €"
"0000000161";1;1;"Precio por persona en habitación doble:";"En hotel 2/3 estrellas: 660 €
Suplemento individual : 126 €

En hotel 3/4 estrellas : 816 €
Suplemento individual : 315 €"
"0000000161";2;1;"Descuentos";"Descuentos  infantiles (niños de hasta 11 años, compartiendo habitación con dos adultos).
Hasta 4 años: 50 %
De 5 a 12 años: 20 %

Descuento a tercera persona (adultos) en habitación triple: 10%"
"0000000161";4;1;"El precio incluye:";"- Alojamiento  en habitación doble con baño privado en el hotel de la categoría seleccionada
- Media pensión: 6 cenas y desayunos buffet.
- Traslado del equipaje de hotel a hotel.
- Asistencia
- Libro de ruta y mapas."
"0000000161";5;1;"No incluido:";"-Traslados a y desde los puntos de salida y final de la ruta.
- Bebidas durante las cenas.
- Comida, gastos personales, entradas a museos y similares."
"0000000161";6;1;"Opciones:";"- Bicicleta: 90 €
- Seguro viaje 15 €
- Seguro asistencia y cancelación 25 € "
"0000000169";0;1;"PRICE :";"1780 € in hotels 4*-5* 
Single suppl.: 230 €"
"0000000169";1;1;"What's INCLUDED?:";"- Accomodation with buffet breakfast.
- Transfers during the tour.
- 5 lunches, 4 dinners with wine.
- Winery and olive oil tastings.
- Travel insurance.
- Quality touring bicycle."
"0000000169";2;1;"NOT INCLUDED?:
";""
"0000000169";3;1;"OPTIONS:";"- Extra nights: Ask for price.
- Arab baths.
"
"0000000169";4;1;"OUR BIKES: ";"- Hybrid bike: INCLUDED  
Specialized SIRRUS  
http://www.specialized.com/us/en/bikes/multi-use/sirrus/sirrus

- Road Aluminium: 40 €  
Specialized SECTEUR 
http://www.specialized.com/us/en/bikes/road/secteur/secteursportcompact

- Road Carbon: 90 € 
Specialized ROUBAIX 
http://www.specialized.com/us/en/bikes/road/roubaix/roubaixsportcompact
"
"0000000169";5;1;"SUPPORTED TOUR
MINIMUM GROUP 4 PERSONS";""
"0000000169";6;1;"Please NOTE:";"Although this tour has been designed for a week’s worth of travel, it can easily be expanded to include towns and areas around Seville and Málaga. If your group would like to explore Andalusia in more depth, please contact us: we’d be delighted to specially design a tour that introduces you to the region’s historical and cultural treasures.

"
"0000000169";7;1;"HIGHLIGHTS";"- Discover two of Spain's off the beaten track wine regions, like La Mancha and Andalusia.

- Stay in rural estates and bodegas, tucked away in the profound Spanish countryside.

- Find out all you've ever wanted to know about wine and sherry preparation.

- Follow the green trails (""Vias Verdes"") of ancient railways to get away from it all.

- Take a well-deserved break on the beach after cycling through Jerez' vineyards.

- Magic nights of flamenco music and sangria drink.
 
"
"0000000172";1;1;"Precio por persona en habitación doble:";"Del 12 de abril al 9 de mayo: 635 €
Del 10 de mayo al 13 de junio: 685 €
Del 14 de junio al 28 de septiembre:725 €

Suplemento individual: 195 €"
"0000000172";4;1;"El precio incluye:";" - 7 noches alojamiento en habitación doble con desayuno.
- Documentación de la ruta y mapas (inglés o alemán).
- Transporte de equipaje.
- Tren de Garmisch Partenkirchen a Scharnitz (no incluye el suplemento por bici: 6 €).
"
"0000000172";5;1;"No incluido:";"- Traslados a y desde los puntos de salida y final de la ruta.
- Comidas y cenas.
 
"
"0000000172";6;1;"Opciones:";"- Bicicleta: 65 €
- Bicicleta eléctrica, 160 €
- Noches extra en Múnich 4*: desde 79 € / persona y noche (AD)
- Media pensión (7 cenas): 182 €/persona.
- Seguro viaje 15 €.
- Parking en Múnich: 50 € aproximadamente por una semana.
- Párking en Lago Starnberg.
"
"0000000180";0;1;"PRECIO 2012";"ORLEANS
Hotel IBIS ** 170 euros.
Hotel MERCURE *** 190 euros

BLOIS
(Incluyendo 2 cenas) 
Hotel ** 260 euros
Hotel *** 300 euros

"
"0000000180";1;1;"EL PRECIO INCLUYE: ";"- Alojamiento 2 noches en habitación doble con desayuno.
- Mapas y libro de ruta.
- Bicicleta por 3 días."
"0000000180";2;1;"NO INCLUIDO:";"- Comidas, cenas y bebidas.
- Traslados."
"0000000180";3;1;"OPCIONES:";"- Seguro asistencia viaje 15€"
"0000000218";1;1;"Precio por persona en camarote doble:";"955 € en camarote con literas.
1055 € en camarote estándar.
1155 € en camarote superior.
1355 € en camarote individual

*Todas las salidas del 4 mayo al 12 Octubre tienen un suplemento de 135 €."
"0000000218";2;1;"Descuento a tercera persona (adultos) en habitación o camarote triple: -130 € ";""
